OperationID,Component name,CorrectDetectedFacesMetric,Detected Faces,ImageFormatMetric,ImageNumberOfFacesMetric,ImageNumberOfPixelsMetric,ImageSizeMetric,Input name,Response time (in SECONDS)
1414,GMS Face API with allClassifications accurateMode,0,1,jpg,1,166950,39560,/storage/sdcard0/FDDB-folds-01/2002_07_22_big_img_209.jpg,0.648679994
1415,GMS Face API with allClassifications accurateMode,0,1,jpg,1,134070,19512,/storage/sdcard0/FDDB-folds-01/2003_01_17_big_img_346.jpg,0.520769113
1416,GMS Face API with allClassifications accurateMode,0,3,jpg,3,135450,28274,/storage/sdcard0/FDDB-folds-01/2002_08_25_big_img_658.jpg,1.27541584
1417,GMS Face API with allClassifications accurateMode,0,1,jpg,1,127350,13246,/storage/sdcard0/FDDB-folds-01/2002_08_21_big_img_221.jpg,0.556081184
1418,GMS Face API with allClassifications accurateMode,0,1,jpg,1,163350,14607,/storage/sdcard0/FDDB-folds-01/2002_08_14_big_img_60.jpg,0.61547383
1419,GMS Face API with allClassifications accurateMode,0,1,jpg,1,137700,17904,/storage/sdcard0/FDDB-folds-01/2003_01_17_big_img_885.jpg,0.557027316
1420,GMS Face API with allClassifications accurateMode,0,1,jpg,1,111520,14754,/storage/sdcard0/FDDB-folds-01/2003_01_16_big_img_482.jpg,0.367404243
1421,GMS Face API with allClassifications accurateMode,0,1,jpg,1,132300,13762,/storage/sdcard0/FDDB-folds-01/2002_08_19_big_img_593.jpg,0.564169082
1422,GMS Face API with allClassifications accurateMode,0,1,jpg,1,161100,23643,/storage/sdcard0/FDDB-folds-01/2002_08_08_big_img_233.jpg,0.454295742
1423,GMS Face API with allClassifications accurateMode,0,1,jpg,1,127067,17622,/storage/sdcard0/FDDB-folds-01/2002_07_30_big_img_458.jpg,0.45081642
1424,GMS Face API with allClassifications accurateMode,0,2,jpg,10,172350,20709,/storage/sdcard0/FDDB-folds-01/2002_07_23_big_img_384.jpg,0.880054938
1425,GMS Face API with allClassifications accurateMode,0,1,jpg,1,123410,16840,/storage/sdcard0/FDDB-folds-01/2003_01_15_big_img_670.jpg,0.544880207
1426,GMS Face API with allClassifications accurateMode,0,1,jpg,2,174150,28523,/storage/sdcard0/FDDB-folds-01/2003_01_15_big_img_267.jpg,0.337952082
1427,GMS Face API with allClassifications accurateMode,0,3,jpg,3,152550,25537,/storage/sdcard0/FDDB-folds-01/2002_08_26_big_img_540.jpg,1.337005951
1428,GMS Face API with allClassifications accurateMode,0,1,jpg,1,136800,18616,/storage/sdcard0/FDDB-folds-01/2002_07_29_big_img_552.jpg,0.54585686
1429,GMS Face API with allClassifications accurateMode,0,2,jpg,2,156252,22770,/storage/sdcard0/FDDB-folds-01/2002_07_30_big_img_997.jpg,1.113688386
1430,GMS Face API with allClassifications accurateMode,0,1,jpg,1,136530,19848,/storage/sdcard0/FDDB-folds-01/2003_01_17_big_img_377.jpg,0.504501756
1431,GMS Face API with allClassifications accurateMode,0,1,jpg,1,136800,19963,/storage/sdcard0/FDDB-folds-01/2002_08_21_big_img_265.jpg,0.429085915
1432,GMS Face API with allClassifications accurateMode,0,1,jpg,1,142200,13057,/storage/sdcard0/FDDB-folds-01/2002_08_09_big_img_561.jpg,0.627224172
1433,GMS Face API with allClassifications accurateMode,0,1,jpg,1,134251,20886,/storage/sdcard0/FDDB-folds-01/2002_07_31_big_img_945.jpg,0.413367922
1434,GMS Face API with allClassifications accurateMode,0,1,jpg,1,170100,13244,/storage/sdcard0/FDDB-folds-01/2002_09_02_big_img_15252.jpg,0.616725165
1435,GMS Face API with allClassifications accurateMode,0,1,jpg,1,161550,30655,/storage/sdcard0/FDDB-folds-01/2002_08_11_big_img_276.jpg,0.709751259
1436,GMS Face API with allClassifications accurateMode,0,2,jpg,3,179151,20677,/storage/sdcard0/FDDB-folds-01/2002_07_22_big_img_491.jpg,0.944636045
1437,GMS Face API with allClassifications accurateMode,0,1,jpg,1,132750,13661,/storage/sdcard0/FDDB-folds-01/2002_07_26_big_img_517.jpg,0.464733709
1438,GMS Face API with allClassifications accurateMode,0,2,jpg,2,135900,23841,/storage/sdcard0/FDDB-folds-01/2002_08_14_big_img_726.jpg,0.653990541
1439,GMS Face API with allClassifications accurateMode,0,1,jpg,1,156252,18731,/storage/sdcard0/FDDB-folds-01/2002_08_08_big_img_46.jpg,0.624050053
1440,GMS Face API with allClassifications accurateMode,0,1,jpg,1,153900,24448,/storage/sdcard0/FDDB-folds-01/2002_08_28_big_img_19458.jpg,0.498092478
1441,GMS Face API with allClassifications accurateMode,0,1,jpg,1,136350,18777,/storage/sdcard0/FDDB-folds-01/2002_08_06_big_img_2935.jpg,0.567831527
1442,GMS Face API with allClassifications accurateMode,0,1,jpg,1,157050,15067,/storage/sdcard0/FDDB-folds-01/2002_07_29_big_img_1392.jpg,0.500320463
1443,GMS Face API with allClassifications accurateMode,0,1,jpg,1,131400,11741,/storage/sdcard0/FDDB-folds-01/2002_08_13_big_img_776.jpg,0.4163284
1444,GMS Face API with allClassifications accurateMode,0,1,jpg,1,160200,13101,/storage/sdcard0/FDDB-folds-01/2002_08_24_big_img_616.jpg,0.777567526
1445,GMS Face API with allClassifications accurateMode,0,1,jpg,1,152550,23563,/storage/sdcard0/FDDB-folds-01/2002_08_14_big_img_1065.jpg,0.51719823
1446,GMS Face API with allClassifications accurateMode,0,2,jpg,2,159844,23128,/storage/sdcard0/FDDB-folds-01/2002_07_29_big_img_889.jpg,0.711185717
1447,GMS Face API with allClassifications accurateMode,0,1,jpg,1,157950,16762,/storage/sdcard0/FDDB-folds-01/2002_08_18_big_img_188.jpg,0.689913016
1448,GMS Face API with allClassifications accurateMode,0,2,jpg,2,140537,21978,/storage/sdcard0/FDDB-folds-01/2002_08_07_big_img_1453.jpg,0.593010836
1449,GMS Face API with allClassifications accurateMode,0,1,jpg,1,134251,14107,/storage/sdcard0/FDDB-folds-01/2002_08_02_big_img_760.jpg,0.477216541
1450,GMS Face API with allClassifications,0,1,jpg,1,193950,18071,/storage/sdcard0/FDDB-folds-01/2002_08_11_big_img_591.jpg,0.40814894
1451,GMS Face API with allClassifications,0,3,jpg,3,136945,15821,/storage/sdcard0/FDDB-folds-01/2002_08_26_big_img_265.jpg,0.659758888
1452,GMS Face API with allClassifications,0,0,jpg,1,202050,25283,/storage/sdcard0/FDDB-folds-01/2002_07_19_big_img_423.jpg,0.33758584
1453,GMS Face API with allClassifications,0,1,jpg,1,166500,22832,/storage/sdcard0/FDDB-folds-01/2002_08_24_big_img_490.jpg,0.400946133
1454,GMS Face API with allClassifications,0,1,jpg,2,163800,25119,/storage/sdcard0/FDDB-folds-01/2002_08_31_big_img_17676.jpg,0.41474134
1455,GMS Face API with allClassifications,0,2,jpg,2,184050,34050,/storage/sdcard0/FDDB-folds-01/2002_07_31_big_img_228.jpg,0.663909659
1456,GMS Face API with allClassifications,0,2,jpg,3,139950,27025,/storage/sdcard0/FDDB-folds-01/2002_07_24_big_img_402.jpg,0.487044103
1457,GMS Face API with allClassifications,0,2,jpg,2,143100,16986,/storage/sdcard0/FDDB-folds-01/2002_08_04_big_img_769.jpg,0.522081489
1458,GMS Face API with allClassifications,0,1,jpg,1,142650,19949,/storage/sdcard0/FDDB-folds-01/2002_07_19_big_img_581.jpg,0.43451854
1459,GMS Face API with allClassifications,0,1,jpg,1,156252,19888,/storage/sdcard0/FDDB-folds-01/2002_08_13_big_img_723.jpg,0.414222495
1460,GMS Face API with allClassifications,0,1,jpg,1,153450,17298,/storage/sdcard0/FDDB-folds-01/2002_08_12_big_img_821.jpg,0.413917289
1461,GMS Face API with allClassifications,0,2,jpg,6,120540,22702,/storage/sdcard0/FDDB-folds-01/2003_01_17_big_img_610.jpg,0.480360139
1462,GMS Face API with allClassifications,0,1,jpg,2,143100,25982,/storage/sdcard0/FDDB-folds-01/2002_08_13_big_img_1116.jpg,0.338562491
1463,GMS Face API with allClassifications,0,2,jpg,2,152100,20343,/storage/sdcard0/FDDB-folds-01/2002_08_28_big_img_19238.jpg,0.586357393
1464,GMS Face API with allClassifications,0,1,jpg,1,173700,32119,/storage/sdcard0/FDDB-folds-01/2002_08_21_big_img_660.jpg,0.409430796
1465,GMS Face API with allClassifications,0,1,jpg,1,131850,25851,/storage/sdcard0/FDDB-folds-01/2002_08_14_big_img_607.jpg,0.431741186
1466,GMS Face API with allClassifications,0,1,jpg,2,144900,20740,/storage/sdcard0/FDDB-folds-01/2002_08_05_big_img_3708.jpg,0.392827712
1467,GMS Face API with allClassifications,0,2,jpg,2,143680,23561,/storage/sdcard0/FDDB-folds-01/2002_08_19_big_img_511.jpg,0.594140089
1468,GMS Face API with allClassifications,0,2,jpg,2,143100,19712,/storage/sdcard0/FDDB-folds-01/2002_08_07_big_img_1316.jpg,0.520433389
1469,GMS Face API with allClassifications,0,1,jpg,2,164700,15907,/storage/sdcard0/FDDB-folds-01/2002_07_25_big_img_1047.jpg,0.362002137
1470,GMS Face API with allClassifications,0,2,jpg,2,167850,24348,/storage/sdcard0/FDDB-folds-01/2002_07_23_big_img_474.jpg,0.630184648
1471,GMS Face API with allClassifications,0,1,jpg,2,132750,21156,/storage/sdcard0/FDDB-folds-01/2002_07_27_big_img_970.jpg,0.411109415
1472,GMS Face API with allClassifications,0,1,jpg,1,168300,20486,/storage/sdcard0/FDDB-folds-01/2002_09_02_big_img_15752.jpg,0.43607508
1473,GMS Face API with allClassifications,0,1,jpg,3,119700,22616,/storage/sdcard0/FDDB-folds-01/2002_09_01_big_img_16378.jpg,0.404211811
1474,GMS Face API with allClassifications,0,1,jpg,1,166950,14971,/storage/sdcard0/FDDB-folds-01/2002_09_01_big_img_16189.jpg,0.44437662
1475,GMS Face API with allClassifications,0,1,jpg,1,162450,21718,/storage/sdcard0/FDDB-folds-01/2002_08_26_big_img_276.jpg,0.385716467
1476,GMS Face API with allClassifications,0,2,jpg,2,178200,37081,/storage/sdcard0/FDDB-folds-01/2002_07_24_big_img_518.jpg,0.561269647
1477,GMS Face API with allClassifications,0,2,jpg,2,153450,16315,/storage/sdcard0/FDDB-folds-01/2002_08_14_big_img_1027.jpg,0.540302152
1478,GMS Face API with allClassifications,0,1,jpg,1,153000,21465,/storage/sdcard0/FDDB-folds-01/2002_08_24_big_img_733.jpg,0.370578362
1479,GMS Face API with allClassifications,0,1,jpg,1,158400,19931,/storage/sdcard0/FDDB-folds-01/2002_08_15_big_img_249.jpg,0.369540668
1480,GMS Face API with allClassifications,0,1,jpg,1,133250,17754,/storage/sdcard0/FDDB-folds-01/2003_01_15_big_img_1371.jpg,0.379001984
1481,GMS Face API with allClassifications,0,1,jpg,3,147600,22200,/storage/sdcard0/FDDB-folds-01/2002_08_07_big_img_1348.jpg,0.383061194
1482,GMS Face API with allClassifications,0,2,jpg,2,184500,15659,/storage/sdcard0/FDDB-folds-01/2003_01_01_big_img_331.jpg,0.531115519
1483,GMS Face API with allClassifications,0,1,jpg,1,139050,20874,/storage/sdcard0/FDDB-folds-01/2002_08_23_big_img_536.jpg,0.4115367
1484,GMS Face API with allClassifications,0,1,jpg,1,172350,26933,/storage/sdcard0/FDDB-folds-01/2002_07_30_big_img_224.jpg,0.437936824
1485,GMS Face API with allClassifications,0,1,jpg,1,138150,18107,/storage/sdcard0/FDDB-folds-01/2002_08_10_big_img_763.jpg,0.382969631
1486,GMS Face API with allClassifications,0,1,jpg,1,151200,26533,/storage/sdcard0/FDDB-folds-01/2002_08_21_big_img_293.jpg,0.327941401
1487,GMS Face API with allClassifications,0,1,jpg,1,145350,12739,/storage/sdcard0/FDDB-folds-01/2002_08_15_big_img_1211.jpg,0.392949795
1488,GMS Face API with allClassifications,0,1,jpg,2,154350,25565,/storage/sdcard0/FDDB-folds-01/2002_08_15_big_img_1194.jpg,0.466625973
1489,GMS Face API with allClassifications,0,1,jpg,2,126381,17788,/storage/sdcard0/FDDB-folds-01/2003_01_15_big_img_390.jpg,0.316679382
1490,GMS Face API with allClassifications,0,1,jpg,1,166050,22491,/storage/sdcard0/FDDB-folds-01/2002_08_06_big_img_2893.jpg,0.480543263
1491,GMS Face API with allClassifications,0,3,jpg,7,153109,18402,/storage/sdcard0/FDDB-folds-01/2002_08_17_big_img_691.jpg,0.549641385
1492,GMS Face API with allClassifications,0,1,jpg,1,143100,15043,/storage/sdcard0/FDDB-folds-01/2002_08_07_big_img_1695.jpg,0.355348695
1493,GMS Face API with allClassifications,0,1,jpg,1,133200,17555,/storage/sdcard0/FDDB-folds-01/2002_08_16_big_img_829.jpg,0.393712803
1494,GMS Face API with allClassifications,0,1,jpg,1,144000,12588,/storage/sdcard0/FDDB-folds-01/2002_07_25_big_img_201.jpg,0.414344575
1495,GMS Face API with allClassifications,0,1,jpg,1,159844,20870,/storage/sdcard0/FDDB-folds-01/2002_08_23_big_img_36.jpg,0.399664274
1496,GMS Face API with allClassifications,0,1,jpg,1,148010,24718,/storage/sdcard0/FDDB-folds-01/2003_01_15_big_img_763.jpg,0.376529834
1497,GMS Face API with allClassifications,0,1,jpg,1,138170,20712,/storage/sdcard0/FDDB-folds-01/2003_01_15_big_img_637.jpg,0.394475812
1498,GMS Face API with allClassifications,0,1,jpg,1,134100,24746,/storage/sdcard0/FDDB-folds-01/2002_08_22_big_img_592.jpg,0.335022127
1499,GMS Face API with allClassifications,0,1,jpg,2,172350,22221,/storage/sdcard0/FDDB-folds-01/2002_07_25_big_img_817.jpg,0.459758889
1500,GMS Face API with allClassifications,0,1,jpg,1,124230,18192,/storage/sdcard0/FDDB-folds-01/2003_01_15_big_img_1219.jpg,0.349305662
1501,GMS Face API with allClassifications,0,1,jpg,1,134251,23910,/storage/sdcard0/FDDB-folds-01/2002_08_05_big_img_3508.jpg,0.336365024
1502,GMS Face API with allClassifications,0,1,jpg,1,135000,17618,/storage/sdcard0/FDDB-folds-01/2002_08_15_big_img_1108.jpg,0.455394475
1503,GMS Face API with allClassifications,0,2,jpg,2,169650,29201,/storage/sdcard0/FDDB-folds-01/2002_07_19_big_img_488.jpg,0.555318176
1504,GMS Face API with allClassifications,0,1,jpg,1,111657,16139,/storage/sdcard0/FDDB-folds-01/2003_01_16_big_img_704.jpg,0.371036166
1505,GMS Face API with allClassifications,0,1,jpg,1,148420,16660,/storage/sdcard0/FDDB-folds-01/2003_01_13_big_img_1087.jpg,0.4146803
1506,GMS Face API with allClassifications,0,1,jpg,1,177750,19383,/storage/sdcard0/FDDB-folds-01/2002_08_10_big_img_670.jpg,0.457378299
1507,GMS Face API with allClassifications,0,1,jpg,1,132300,20930,/storage/sdcard0/FDDB-folds-01/2002_07_24_big_img_104.jpg,0.353761635
1508,GMS Face API with allClassifications,0,1,jpg,1,166050,17934,/storage/sdcard0/FDDB-folds-01/2002_08_27_big_img_19823.jpg,0.387089882
1509,GMS Face API with allClassifications,0,2,jpg,2,176850,28176,/storage/sdcard0/FDDB-folds-01/2002_09_01_big_img_16229.jpg,0.590264
1510,GMS Face API with allClassifications,0,1,jpg,1,110021,20389,/storage/sdcard0/FDDB-folds-01/2003_01_13_big_img_846.jpg,0.289760415
1511,GMS Face API with allClassifications,0,1,jpg,1,198000,35992,/storage/sdcard0/FDDB-folds-01/2002_08_04_big_img_412.jpg,0.435678316
1512,GMS Face API with allClassifications,0,5,jpg,7,138600,25352,/storage/sdcard0/FDDB-folds-01/2002_07_22_big_img_554.jpg,0.943964597
1513,GMS Face API with allClassifications,0,4,jpg,4,150750,24982,/storage/sdcard0/FDDB-folds-01/2002_08_12_big_img_331.jpg,0.796215472
1514,GMS Face API with allClassifications,0,1,jpg,1,138600,25305,/storage/sdcard0/FDDB-folds-01/2002_08_02_big_img_533.jpg,0.37042576
1515,GMS Face API with allClassifications,0,1,jpg,1,190800,29213,/storage/sdcard0/FDDB-folds-01/2002_08_12_big_img_259.jpg,0.423226003
1516,GMS Face API with allClassifications,0,1,jpg,2,162450,34174,/storage/sdcard0/FDDB-folds-01/2002_08_18_big_img_328.jpg,0.540057988
1517,GMS Face API with allClassifications,0,3,jpg,6,127100,22770,/storage/sdcard0/FDDB-folds-01/2003_01_14_big_img_630.jpg,0.586845721
1518,GMS Face API with allClassifications,0,0,jpg,3,153450,23350,/storage/sdcard0/FDDB-folds-01/2002_08_05_big_img_3541.jpg,0.310544788
1519,GMS Face API with allClassifications,0,2,jpg,2,160650,15248,/storage/sdcard0/FDDB-folds-01/2002_08_06_big_img_2390.jpg,0.477613306
1520,GMS Face API with allClassifications,0,1,jpg,2,138150,23345,/storage/sdcard0/FDDB-folds-01/2002_08_20_big_img_150.jpg,0.458873798
1521,GMS Face API with allClassifications,0,3,jpg,5,152550,25200,/storage/sdcard0/FDDB-folds-01/2002_08_02_big_img_1231.jpg,0.558492294
1522,GMS Face API with allClassifications,0,2,jpg,2,162450,42852,/storage/sdcard0/FDDB-folds-01/2002_08_16_big_img_710.jpg,0.50495956
1523,GMS Face API with allClassifications,0,1,jpg,1,144000,14803,/storage/sdcard0/FDDB-folds-01/2002_08_19_big_img_591.jpg,0.335815656
1524,GMS Face API with allClassifications,0,1,jpg,1,156252,16845,/storage/sdcard0/FDDB-folds-01/2002_07_22_big_img_725.jpg,0.466442849
1525,GMS Face API with allClassifications,0,1,jpg,1,129600,16990,/storage/sdcard0/FDDB-folds-01/2002_07_24_big_img_820.jpg,0.336578666
1526,GMS Face API with allClassifications,0,2,jpg,2,129970,18350,/storage/sdcard0/FDDB-folds-01/2003_01_13_big_img_568.jpg,0.560689762
1527,GMS Face API with allClassifications,0,1,jpg,3,153450,17742,/storage/sdcard0/FDDB-folds-01/2002_08_22_big_img_853.jpg,0.376865557
1528,GMS Face API with allClassifications,0,1,jpg,1,151650,11781,/storage/sdcard0/FDDB-folds-01/2002_08_09_big_img_648.jpg,0.364352205
1529,GMS Face API with allClassifications,0,3,jpg,7,134251,29054,/storage/sdcard0/FDDB-folds-01/2002_08_23_big_img_528.jpg,0.653441173
1530,GMS Face API with allClassifications,0,1,jpg,1,166950,13372,/storage/sdcard0/FDDB-folds-01/2003_01_14_big_img_888.jpg,0.388615901
1531,GMS Face API with allClassifications,0,1,jpg,2,160200,16932,/storage/sdcard0/FDDB-folds-01/2002_08_30_big_img_18201.jpg,0.377048681
1532,GMS Face API with allClassifications,0,1,jpg,2,184050,17279,/storage/sdcard0/FDDB-folds-01/2002_08_13_big_img_965.jpg,0.450785899
1533,GMS Face API with allClassifications,0,2,jpg,5,121770,23452,/storage/sdcard0/FDDB-folds-01/2003_01_14_big_img_660.jpg,0.522752937
1534,GMS Face API with allClassifications,0,1,jpg,1,136496,19984,/storage/sdcard0/FDDB-folds-01/2002_07_19_big_img_517.jpg,0.365420417
1535,GMS Face API with allClassifications,0,1,jpg,1,140850,11309,/storage/sdcard0/FDDB-folds-01/2003_01_14_big_img_406.jpg,0.371249809
1536,GMS Face API with allClassifications,0,0,jpg,2,159750,23009,/storage/sdcard0/FDDB-folds-01/2002_08_30_big_img_18433.jpg,0.31149092
1537,GMS Face API with allClassifications,0,1,jpg,1,135450,18749,/storage/sdcard0/FDDB-folds-01/2002_08_07_big_img_1630.jpg,0.40405921
1538,GMS Face API with allClassifications,0,1,jpg,1,128700,13587,/storage/sdcard0/FDDB-folds-01/2002_08_06_big_img_2717.jpg,0.319456737
1539,GMS Face API with allClassifications,0,2,jpg,2,146374,22752,/storage/sdcard0/FDDB-folds-01/2002_08_21_big_img_470.jpg,0.485365482
1540,GMS Face API with allClassifications,0,1,jpg,2,124373,20257,/storage/sdcard0/FDDB-folds-01/2002_07_23_big_img_633.jpg,0.459667329
1541,GMS Face API with allClassifications,0,1,jpg,1,133650,10434,/storage/sdcard0/FDDB-folds-01/2002_08_20_big_img_915.jpg,0.367465282
1542,GMS Face API with allClassifications,0,1,jpg,1,134251,23638,/storage/sdcard0/FDDB-folds-01/2002_08_16_big_img_893.jpg,0.389012667
1543,GMS Face API with allClassifications,0,1,jpg,1,136945,20658,/storage/sdcard0/FDDB-folds-01/2002_07_29_big_img_644.jpg,0.366213948
1544,GMS Face API with allClassifications,0,1,jpg,2,140537,24215,/storage/sdcard0/FDDB-folds-01/2002_08_15_big_img_529.jpg,0.303403022
1545,GMS Face API with allClassifications,0,1,jpg,1,165150,19452,/storage/sdcard0/FDDB-folds-01/2002_08_16_big_img_668.jpg,0.347077674
1546,GMS Face API with allClassifications,0,2,jpg,2,157500,20811,/storage/sdcard0/FDDB-folds-01/2002_08_07_big_img_1871.jpg,0.5523577
1547,GMS Face API with allClassifications,0,1,jpg,1,154350,14459,/storage/sdcard0/FDDB-folds-01/2002_07_25_big_img_192.jpg,0.388005493
1548,GMS Face API with allClassifications,0,1,jpg,1,125550,14570,/storage/sdcard0/FDDB-folds-01/2002_07_31_big_img_961.jpg,0.381779337
1549,GMS Face API with allClassifications,0,2,jpg,4,176400,31606,/storage/sdcard0/FDDB-folds-01/2002_08_19_big_img_738.jpg,0.523485427
1550,GMS Face API with allClassifications,0,1,jpg,1,162900,19631,/storage/sdcard0/FDDB-folds-01/2002_07_31_big_img_382.jpg,0.397833053
1551,GMS Face API with allClassifications,0,1,jpg,1,167850,16812,/storage/sdcard0/FDDB-folds-01/2002_08_19_big_img_298.jpg,0.392797193
1552,GMS Face API with allClassifications,0,1,jpg,1,126280,23646,/storage/sdcard0/FDDB-folds-01/2003_01_17_big_img_608.jpg,0.348756294
1553,GMS Face API with allClassifications,0,1,jpg,1,139950,19281,/storage/sdcard0/FDDB-folds-01/2002_08_21_big_img_514.jpg,0.361361208
